0,1,2,3
"{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 50, 'num_particles': 4, 'net_seed': 50020, 'image_reward': array([-0.28902239, -0.28902239, -0.28902239, -0.30889028]), 'hps': array([0.25537109, 0.25537109, 0.25537109, 0.26513672]), 'potential_type': 'max'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 50, 'num_particles': 4, 'net_seed': 50021, 'image_reward': array([-0.45674637, -0.55569988, -0.55979806, -0.74179262]), 'hps': array([0.2878418 , 0.3059082 , 0.28637695, 0.29101562]), 'potential_type': 'instant'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 50, 'num_particles': 4, 'net_seed': 50022, 'image_reward': array([-0.02068034, -0.09689271, -0.26224539, -0.44189331]), 'hps': array([0.30078125, 0.29125977, 0.29272461, 0.2878418 ]), 'potential_type': 'add'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 50, 'num_particles': 4, 'net_seed': 50023, 'image_reward': array([-0.23791981, -0.52928919, -0.57079864, -1.15420854]), 'hps': array([0.29321289, 0.28027344, 0.25634766, 0.28344727]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 50, 'num_particles': 4, 'net_seed': 50030, 'image_reward': array([1.86843252, 1.86115313, 1.83927405, 1.78764486]), 'hps': array([0.36987305, 0.36572266, 0.37084961, 0.37744141]), 'potential_type': 'max'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 50, 'num_particles': 4, 'net_seed': 50031, 'image_reward': array([1.92313194, 1.92001069, 1.76378322, 1.72168434]), 'hps': array([0.34130859, 0.34545898, 0.31420898, 0.31811523]), 'potential_type': 'instant'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 50, 'num_particles': 4, 'net_seed': 50032, 'image_reward': array([1.88663471, 1.8640455 , 1.83278275, 1.6626792 ]), 'hps': array([0.33862305, 0.34936523, 0.34130859, 0.32568359]), 'potential_type': 'add'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 50, 'num_particles': 4, 'net_seed': 50033, 'image_reward': array([ 1.82927096, -1.18082511, -1.34660017, -1.40979087]), 'hps': array([0.32763672, 0.28613281, 0.30078125, 0.27368164]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 50, 'num_particles': 4, 'net_seed': 50040, 'image_reward': array([1.65206003, 1.63455129, 1.47699749, 1.37174797]), 'hps': array([0.30371094, 0.31884766, 0.32055664, 0.31347656]), 'potential_type': 'max'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 50, 'num_particles': 4, 'net_seed': 50041, 'image_reward': array([0.54626983, 0.54626983, 0.54626983, 0.54626983]), 'hps': array([0.30200195, 0.30200195, 0.30200195, 0.30200195]), 'potential_type': 'instant'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 50, 'num_particles': 4, 'net_seed': 50042, 'image_reward': array([1.34514678, 1.30543935, 1.12068272, 1.06831813]), 'hps': array([0.32836914, 0.32861328, 0.3269043 , 0.32958984]), 'potential_type': 'add'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 50, 'num_particles': 4, 'net_seed': 50043, 'image_reward': array([ 0.75661504, -0.19987088, -1.76786685, -1.97041726]), 'hps': array([0.31567383, 0.26708984, 0.24401855, 0.22424316]), 'potential_type': 'base'}"
"{'prompt': 'a green stop sign in a red field', 'seed': 50, 'num_particles': 4, 'net_seed': 50050, 'image_reward': array([-0.54697907, -0.54697907, -0.54697907, -0.70709407]), 'hps': array([0.27563477, 0.27563477, 0.27563477, 0.28320312]), 'potential_type': 'max'}","{'prompt': 'a green stop sign in a red field', 'seed': 50, 'num_particles': 4, 'net_seed': 50051, 'image_reward': array([1.78258991, 1.74817741, 1.65954792, 1.65411246]), 'hps': array([0.30273438, 0.29638672, 0.29956055, 0.29174805]), 'potential_type': 'instant'}","{'prompt': 'a green stop sign in a red field', 'seed': 50, 'num_particles': 4, 'net_seed': 50052, 'image_reward': array([1.93625426, 1.90693867, 1.90376365, 1.85380936]), 'hps': array([0.31738281, 0.30834961, 0.31640625, 0.31445312]), 'potential_type': 'add'}","{'prompt': 'a green stop sign in a red field', 'seed': 50, 'num_particles': 4, 'net_seed': 50053, 'image_reward': array([ 1.85372722,  0.98680586, -1.11473346, -2.0075829 ]), 'hps': array([0.30224609, 0.29125977, 0.30322266, 0.25976562]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 51, 'num_particles': 4, 'net_seed': 51000, 'image_reward': array([1.02548563, 0.97031295, 0.63128847, 0.47227168]), 'hps': array([0.31567383, 0.32519531, 0.33203125, 0.33276367]), 'potential_type': 'max'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 51, 'num_particles': 4, 'net_seed': 51001, 'image_reward': array([1.7690326 , 1.74063206, 1.68902528, 1.47396088]), 'hps': array([0.32275391, 0.31689453, 0.31542969, 0.30541992]), 'potential_type': 'instant'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 51, 'num_particles': 4, 'net_seed': 51002, 'image_reward': array([-0.3968243, -0.3968243, -0.3968243, -0.3968243]), 'hps': array([0.28955078, 0.28955078, 0.28955078, 0.28955078]), 'potential_type': 'add'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 51, 'num_particles': 4, 'net_seed': 51003, 'image_reward': array([ 1.2990067 ,  0.73570019,  0.52139193, -1.97270656]), 'hps': array([0.29003906, 0.28564453, 0.28344727, 0.2824707 ]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a blue clock and a white cup', 'seed': 51, 'num_particles': 4, 'net_seed': 51010, 'image_reward': array([1.63112628, 1.45525265, 1.45525265, 1.45050442]), 'hps': array([0.30883789, 0.31787109, 0.31787109, 0.32299805]), 'potential_type': 'max'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 51, 'num_particles': 4, 'net_seed': 51011, 'image_reward': array([0.22690433, 0.22690433, 0.14831778, 0.04653547]), 'hps': array([0.30200195, 0.30200195, 0.29638672, 0.30395508]), 'potential_type': 'instant'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 51, 'num_particles': 4, 'net_seed': 51012, 'image_reward': array([1.48915124, 1.36969602, 1.23757148, 0.96988863]), 'hps': array([0.32641602, 0.34033203, 0.33081055, 0.32617188]), 'potential_type': 'add'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 51, 'num_particles': 4, 'net_seed': 51013, 'image_reward': array([ 1.73690271, -1.77616048, -2.08691406, -2.18643785]), 'hps': array([0.32055664, 0.22973633, 0.18847656, 0.21008301]), 'potential_type': 'base'}"
"{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 51, 'num_particles': 4, 'net_seed': 51020, 'image_reward': array([-0.75444305, -0.75444305, -0.75444305, -1.12355304]), 'hps': array([0.23742676, 0.23742676, 0.23742676, 0.28051758]), 'potential_type': 'max'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 51, 'num_particles': 4, 'net_seed': 51021, 'image_reward': array([1.89093268, 1.81327415, 1.71317947, 1.4852488 ]), 'hps': array([0.30053711, 0.2980957 , 0.3215332 , 0.30175781]), 'potential_type': 'instant'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 51, 'num_particles': 4, 'net_seed': 51022, 'image_reward': array([1.81265152, 1.80016458, 1.72689784, 1.48023117]), 'hps': array([0.30151367, 0.29125977, 0.28076172, 0.28491211]), 'potential_type': 'add'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 51, 'num_particles': 4, 'net_seed': 51023, 'image_reward': array([ 1.39172232, -0.07019638, -1.07984567, -1.15622807]), 'hps': array([0.29199219, 0.30102539, 0.24780273, 0.25024414]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 51, 'num_particles': 4, 'net_seed': 51030, 'image_reward': array([1.87791467, 1.87399876, 1.85349643, 1.84041572]), 'hps': array([0.35009766, 0.33056641, 0.3527832 , 0.34912109]), 'potential_type': 'max'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 51, 'num_particles': 4, 'net_seed': 51031, 'image_reward': array([1.9237088 , 1.9216572 , 1.89120364, 1.78249347]), 'hps': array([0.33520508, 0.34301758, 0.34521484, 0.34423828]), 'potential_type': 'instant'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 51, 'num_particles': 4, 'net_seed': 51032, 'image_reward': array([1.89595747, 1.87740386, 1.85351586, 1.85102189]), 'hps': array([0.33105469, 0.32763672, 0.33398438, 0.33666992]), 'potential_type': 'add'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 51, 'num_particles': 4, 'net_seed': 51033, 'image_reward': array([ 0.3880609 , -0.759956  , -1.07637155, -1.21487427]), 'hps': array([0.31176758, 0.27880859, 0.28027344, 0.25097656]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 51, 'num_particles': 4, 'net_seed': 51040, 'image_reward': array([-0.60870326, -0.60870326, -0.60870326, -0.60870326]), 'hps': array([0.24743652, 0.24743652, 0.24743652, 0.24743652]), 'potential_type': 'max'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 51, 'num_particles': 4, 'net_seed': 51041, 'image_reward': array([1.64362967, 1.59402645, 1.58427846, 1.34438205]), 'hps': array([0.32006836, 0.31201172, 0.32006836, 0.32739258]), 'potential_type': 'instant'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 51, 'num_particles': 4, 'net_seed': 51042, 'image_reward': array([0.4489097 , 0.36096826, 0.34760645, 0.24415764]), 'hps': array([0.32348633, 0.31396484, 0.31689453, 0.32373047]), 'potential_type': 'add'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 51, 'num_particles': 4, 'net_seed': 51043, 'image_reward': array([ 0.58374298, -1.5542115 , -1.81103194, -1.87779653]), 'hps': array([0.26000977, 0.21557617, 0.24084473, 0.21594238]), 'potential_type': 'base'}"
"{'prompt': 'a green stop sign in a red field', 'seed': 51, 'num_particles': 4, 'net_seed': 51050, 'image_reward': array([0.6275804 , 0.6275804 , 0.6275804 , 0.34946939]), 'hps': array([0.28417969, 0.28417969, 0.28417969, 0.28491211]), 'potential_type': 'max'}","{'prompt': 'a green stop sign in a red field', 'seed': 51, 'num_particles': 4, 'net_seed': 51051, 'image_reward': array([0.22062474, 0.22062474, 0.22062474, 0.22062474]), 'hps': array([0.28686523, 0.28686523, 0.28686523, 0.28686523]), 'potential_type': 'instant'}","{'prompt': 'a green stop sign in a red field', 'seed': 51, 'num_particles': 4, 'net_seed': 51052, 'image_reward': array([ 0.00641485, -0.21618174, -0.25545162, -0.40085351]), 'hps': array([0.26293945, 0.26025391, 0.26367188, 0.26489258]), 'potential_type': 'add'}","{'prompt': 'a green stop sign in a red field', 'seed': 51, 'num_particles': 4, 'net_seed': 51053, 'image_reward': array([ 1.91355133,  0.58659458, -1.31619906, -1.92961705]), 'hps': array([0.31958008, 0.27319336, 0.30029297, 0.29248047]), 'potential_type': 'base'}"
